Time,B,C,Ab L,Ab R,AUR,ALR,ALL,AUL
1970-02-01 16:14:17,,-5.653333333,,,-14.47,,-12.03666667,
1970-02-01 16:14:18,,-6.185,,,-14.35,,-12.0725,
1970-02-01 16:14:19,,-5.715,,,-14.155,,-11.99333333,
1970-02-01 16:14:20,,-5.12,,,-14.39666667,,-11.965,
1970-02-01 16:14:21,,-5.745,,,-14.37833333,,-11.9,
1970-02-01 16:14:22,,-5.585,,,-14.72,,-11.775,
1970-02-01 16:14:23,,-5.855,,,-15.42,,-11.59333333,
1970-02-01 16:14:24,,-5.85,,,-14.33,,,
1970-02-01 16:14:25,,,,,-14.58,,-11.81333333,
1970-02-01 16:14:26,,-6.12,,,-14.42333333,,-11.23,
1970-02-01 16:14:27,,-5.716666667,,,-14.125,,-11.32666667,
1970-02-01 16:14:28,,-6.125,,,-13.9,,-10.97,-15.19
1970-02-01 16:14:29,,-6.186666667,,,-14.28833333,,-10.965,-15.16833333
1970-02-01 16:14:30,,-6.19,,,-14.36,,-11.33833333,-15.19
1970-02-01 16:14:31,,-5.92,,,-14.48666667,,-10.93666667,-14.79
1970-02-01 16:14:32,,,,,-14.40333333,,-10.74,
1970-02-01 16:14:33,,,,,,,-10.965,-15.06
1970-02-01 16:14:34,,,,,-14.67,,-11.295,
1970-02-01 16:14:35,,,,,-14.26416667,,-11.38333333,
1970-02-01 16:14:36,,-5.985,,,-13.93,,-11.495,
1970-02-01 16:14:37,,,,,-14.125,,-11.23,
1970-02-01 16:14:38,,,,,-13.98666667,,-11.4825,
1970-02-01 16:14:39,,,,,-13.74166667,,-11.35333333,
1970-02-01 16:14:40,,-5.92,,,-13.855,,-11.29333333,
1970-02-01 16:14:41,,-6.05,,,,,-11.825,
1970-02-01 16:14:42,,,,,-13.715,,,
1970-02-01 16:14:43,,-6.19,,,-14.055,,,
1970-02-01 16:14:44,,-6.865,,,-14.265,,,
1970-02-01 16:14:45,,,,,-14.265,,,
1970-02-01 16:14:46,,,,,-14.19666667,,-11.73166667,
1970-02-01 16:14:47,,-6.125,,,-13.85,,-11.62,
1970-02-01 16:14:48,,-6.195,,,-14.01666667,,-11.48,
1970-02-01 16:14:49,,-5.79,,,-13.72,,-11.66333333,
1970-02-01 16:14:50,,-5.99,,,-13.92,,-11.44666667,
1970-02-01 16:14:51,,-6.455,,,,,-11.485,
1970-02-01 16:14:52,,-6.503333333,,,-13.86,,-11.955,
1970-02-01 16:14:53,,,,,-14.06,,-11.415,
1970-02-01 16:14:54,,,,,-13.755,,-11.415,
1970-02-01 16:14:55,,,,,,,-11.49,
1970-02-01 16:14:56,,,,,-13.63,,-11.6,
1970-02-01 16:14:57,,,,,-13.88,,-11.415,
1970-02-01 16:14:58,,-6.66,,,-13.38,,-11.53,
1970-02-01 16:14:59,,-7.4,,,-13.85333333,,-11.32666667,
1970-02-01 16:15:00,,-6.195,,,-13.38,,-11.5875,
1970-02-01 16:15:01,,-6.595,,,-13.40333333,,-11.35,
1970-02-01 16:15:02,,-6.46,,,-13.72,,-11.04333333,
1970-02-01 16:15:03,,-6.705,,,-13.38,,-11.32666667,
1970-02-01 16:15:04,,-6.725,,,-13.63333333,,,
1970-02-01 16:15:05,,,,,-13.81333333,,-11.15,
1970-02-01 16:15:06,,-7.195,,,-14.30666667,,-11.30333333,
1970-02-01 16:15:07,,,,,-13.69666667,,-10.745,
1970-02-01 16:15:08,,-6.278333333,,,-13.71666667,,,
1970-02-01 16:15:09,,-6.525,,,,,-11.08,
1970-02-01 16:15:10,,-6.66,,,-13.695,,,
1970-02-01 16:15:11,,,,,-13.62833333,,-10.88,
1970-02-01 16:15:12,,-6.93,,,-13.445,,-11.01,
1970-02-01 16:15:13,,,,,-13.72166667,,-10.605,
1970-02-01 16:15:14,,,,,-13.86,,-11.08,
1970-02-01 16:15:15,,,,,-13.655,,-10.94333333,
1970-02-01 16:15:16,,,,,-13.24333333,,-11.085,
1970-02-01 16:15:17,,,,,-13.63,,-10.76333333,
1970-02-01 16:15:18,,-6.395,,,-13.24,,-10.54,
1970-02-01 16:15:19,,-6.59,,,-13.71666667,,-10.47,
1970-02-01 16:15:20,,,,,-13.72,,-10.85333333,
1970-02-01 16:15:21,,,,,-13.42833333,,-10.905,
1970-02-01 16:15:22,,-6.32,,,-13.38,,-10.88166667,
1970-02-01 16:15:23,,-6.39,,,-13.315,,-10.96333333,
1970-02-01 16:15:24,,-6.46,,,-13.68,,-10.68,
1970-02-01 16:15:25,,-7.065,,,-13.315,,-10.68,
1970-02-01 16:15:26,,,,,-12.99333333,,,
1970-02-01 16:15:27,,,,,-13.45,,,
1970-02-01 16:15:28,,,,,-13.79,,,-13.68
1970-02-01 16:15:29,,-6.995,,,-13.51666667,,-10.43166667,-13.09
1970-02-01 16:15:30,,,,,-14.03666667,,-10.335,
1970-02-01 16:15:31,,,,,-13.99,,-10.675,
1970-02-01 16:15:32,,,,,-13.49333333,,-10.49666667,
1970-02-01 16:15:33,,,,,-13.36166667,,-10.675,
1970-02-01 16:15:34,,-6.99,,,-13.58333333,,-10.88,
1970-02-01 16:15:35,,,,,-13.33833333,,-10.78666667,
1970-02-01 16:15:36,,,,,-13.74166667,,-10.69666667,-13.22
1970-02-01 16:15:37,,,,,,,-10.87833333,
1970-02-01 16:15:38,,,,,-14.06,,-10.85333333,
1970-02-01 16:15:39,,-6.72,,,-13.65,,,
1970-02-01 16:15:40,,,,,-13.74333333,,-11.12333333,
1970-02-01 16:15:41,,-7.06,,,-13.66333333,,-10.875,
1970-02-01 16:15:42,,,,,-13.655,,-11.38666667,
1970-02-01 16:15:43,,,,,-13.995,,,
1970-02-01 16:15:44,,,,,-13.45,,-11.62,
1970-02-01 16:15:45,,-6.55,,,-13.65333333,,-11.475,
1970-02-01 16:15:46,,,,,,,-11.5475,
1970-02-01 16:15:47,,,,,-13.67666667,,-11.31666667,
1970-02-01 16:15:48,,-7.065,,,-13.78666667,,-11.54,
1970-02-01 16:15:49,,-7.09,,,-13.45166667,,-11.48166667,
1970-02-01 16:15:50,,-6.948333333,,,-13.785,,-11.275,
1970-02-01 16:15:51,,-7.2,,,-13.995,,-11.2,
1970-02-01 16:15:52,,,,,-13.54,,-11.655,
1970-02-01 16:15:53,,,,,-14.13,,-11.27,
1970-02-01 16:15:54,,,,,-14.195,,,
1970-02-01 16:15:55,,,,,,,,
1970-02-01 16:15:56,,,,,-14.055,,,
1970-02-01 16:15:57,,,,,-14.3275,,,
1970-02-01 16:15:58,,,,,,,-11.41,
1970-02-01 16:15:59,,,,,-14.26333333,,,
1970-02-01 16:16:00,,,,,-13.72,,,
1970-02-01 16:16:01,,,,,-13.95,,-11.85166667,
1970-02-01 16:16:02,,-6.465,,,-14.13,,-11.56333333,
1970-02-01 16:16:03,,,,,-13.9575,,-11.74,
1970-02-01 16:16:04,,-6.05,,,-14.335,,-11.81,
1970-02-01 16:16:05,,-6.53,,,-14.15166667,,-12.15,
1970-02-01 16:16:06,,,,,-14.195,,,
1970-02-01 16:16:07,,,,,-14.135,,-11.755,
1970-02-01 16:16:08,,,,,-14.335,,-11.49666667,
1970-02-01 16:16:09,,,,,-14.425,,-11.51166667,
1970-02-01 16:16:10,,,,,-14.425,,-11.13,
1970-02-01 16:16:11,,-6.86,,,-14.17666667,,-11.465,
1970-02-01 16:16:12,,-6.87,,,-14.335,,-11.805,
1970-02-01 16:16:13,,,,,-14.24,,-11.64666667,
1970-02-01 16:16:14,,,,,-14.22333333,,-11.7425,
1970-02-01 16:16:15,,-6.395,,,-14.31,,-11.6,
1970-02-01 16:16:16,,,,,-14.27,,-11.55833333,
1970-02-01 16:16:17,,-6.86,,,-14.58,,-11.6,
1970-02-01 16:16:18,,,,,-14.2,,-11.805,
1970-02-01 16:16:19,,,,,-14.15,,-11.82,
1970-02-01 16:16:20,,,,,-14.16,,,
1970-02-01 16:16:21,,,,,-13.93666667,,,
1970-02-01 16:16:22,,,,,,,,
1970-02-01 16:16:23,,,,,-13.85833333,,,
1970-02-01 16:16:24,,,,,-13.94333333,,,
1970-02-01 16:16:25,,-6.553333333,,,-14.05666667,,,
1970-02-01 16:16:26,,,,,-13.79,,-11,
1970-02-01 16:16:27,,-7.315,,,-13.78666667,,-10.75666667,
1970-02-01 16:16:28,,-7.331666667,,,-13.99,,-11.135,
1970-02-01 16:16:29,,,,,19.65666667,,-10.96,
1970-02-01 16:16:30,,-7.465,,,-13.92166667,,-11.25333333,
1970-02-01 16:16:31,,,,,-13.79,,-10.605,
1970-02-01 16:16:32,,-6.87,,,-13.60583333,,-10.86,
1970-02-01 16:16:33,,,,,-13.92,,-10.6,
1970-02-01 16:16:34,,,,,-14.2025,,,
1970-02-01 16:16:35,,,,,-13.925,,-11.065,
1970-02-01 16:16:36,,,,,-13.72,,-10.88333333,
1970-02-01 16:16:37,,,,,-13.86,,-10.995,
1970-02-01 16:16:38,,,,,-13.90333333,,-10.79333333,
1970-02-01 16:16:39,,,,,-13.87916667,,-11.2,
1970-02-01 16:16:40,,,,,-14.30666667,,-10.67,
1970-02-01 16:16:41,,,,,-13.965,,,
1970-02-01 16:16:42,,-7.266666667,,,,,,
1970-02-01 16:16:43,,-6.87,,,-13.785,,-11.13333333,
1970-02-01 16:16:44,,,,,-14.01833333,,,
1970-02-01 16:16:45,,,,,-14.265,,-11.11166667,
1970-02-01 16:16:46,,,,,-13.97166667,,-10.87,
1970-02-01 16:16:47,,-6.6,,,-14.17666667,,,
1970-02-01 16:16:48,,-6.77,,,-13.86333333,,-11.34,
1970-02-01 16:16:49,,-7.26,,,-13.96666667,,-10.97666667,
1970-02-01 16:16:50,,,,,-13.85666667,,-11.27,
1970-02-01 16:16:51,,-6.725,,,-14.26,,-10.98666667,
1970-02-01 16:16:52,,-6.686666667,,,-13.9,,-10.97666667,
1970-02-01 16:16:53,,-6.93,,,-13.855,,-10.995,
1970-02-01 16:16:54,,,,,-13.925,,-10.95833333,
1970-02-01 16:16:55,,-6.72,,,-13.85833333,,-10.64333333,
1970-02-01 16:16:56,,-7,,,-13.67,,-10.76333333,
1970-02-01 16:16:57,,,,,-13.995,,-10.88666667,
1970-02-01 16:16:58,,,,,-14.395,,-10.81666667,
1970-02-01 16:16:59,,,,,-14.02,,-11.04166667,
1970-02-01 16:17:00,,,,,-14.605,,-11.175,
1970-02-01 16:17:01,,-6.79,,,-14.12666667,,-11.39,
1970-02-01 16:17:02,,-6.525,,,-14.335,,,
1970-02-01 16:17:03,,-6.79,,,-14.05833333,,-11.46,
1970-02-01 16:17:04,,-6.59,,,-13.72,,-11.63666667,
1970-02-01 16:17:05,,-6.925,,,-14.12666667,,-11.195,
1970-02-01 16:17:06,,,,,-13.995,,-11.33,
1970-02-01 16:17:07,,-6.816666667,,,-14.095,,-11.47,
1970-02-01 16:17:08,,-6.883333333,,,-13.85,,,
1970-02-01 16:17:09,,,,,-13.74166667,,-11.06,
1970-02-01 16:17:10,,,,,-14.235,,-10.66,
1970-02-01 16:17:11,,-6.735,,,-13.86,,-10.97,
1970-02-01 16:17:12,,-6.87,,,-14.13,,-11.105,
1970-02-01 16:17:13,,-6.595,,,-14.03666667,,-11.195,
1970-02-01 16:17:14,,-6.996666667,,,-13.88,,-11.34166667,
1970-02-01 16:17:15,,-6.46,,,-13.995,,-11.33,-11.845
1970-02-01 16:17:16,,,,,-13.995,,-11.06,-11.52
1970-02-01 16:17:17,,-6.8,,,-14.195,,-11.06,
1970-02-01 16:17:18,,,,,-13.7525,,-11.10666667,
1970-02-01 16:17:19,,,,,-14.21666667,,-11.125,
1970-02-01 16:17:20,,,,,-13.925,,-11.19333333,
1970-02-01 16:17:21,,,,,-14.28666667,,-10.96666667,-11.95333333
1970-02-01 16:17:22,,,,,-13.92,,,
1970-02-01 16:17:23,,,,,-13.785,,-11.10666667,
1970-02-01 16:17:24,,,,,-14.195,,-10.925,-11.72
1970-02-01 16:17:25,,,,,-14.265,,-10.855,
1970-02-01 16:17:26,,,,,-14.175,,-11.33,-12.24
1970-02-01 16:17:27,,,,,-14.195,,-11.26,
1970-02-01 16:17:28,,,,,-14.535,,-11.195,
1970-02-01 16:17:29,,,,,-14.13,,-11.19,
1970-02-01 16:17:30,,,,,-14.535,,-11.06,
1970-02-01 16:17:31,,,,,-14.4,,-11.33,
1970-02-01 16:17:32,,,,,-14.265,,-11.6,
1970-02-01 16:17:33,,,,,-14.44666667,,-11.93,
1970-02-01 16:17:34,,,,,-14.395,,-11.2,
1970-02-01 16:17:35,,-6.53,,,-14.17333333,,-11.6,
1970-02-01 16:17:36,,,,,-14.21666667,,,
1970-02-01 16:17:37,,,,,-14.55833333,,-11.37166667,
1970-02-01 16:17:38,,,,,-14.08,,-11.43833333,
1970-02-01 16:17:39,,,,,-14.535,,-11.73,
1970-02-01 16:17:40,,,,,-14.40166667,,-11.26,
1970-02-01 16:17:41,,,,,-14.53,,-11.195,
1970-02-01 16:17:42,,,,,,,,
1970-02-01 16:17:43,,,,,,,-10.925,
1970-02-01 16:17:44,,,,,,,-10.855,
1970-02-01 16:17:45,,,,,-14.35333333,,-11.27,
1970-02-01 16:17:46,,,,,-14.4,,-11.13,
1970-02-01 16:17:47,,,,,-14.675,,-10.995,
1970-02-01 16:17:48,,,,,-14.54,,,
1970-02-01 16:17:49,,,,,-14.675,,,
1970-02-01 16:17:50,,,,,-14.675,,,
1970-02-01 16:17:51,,,,,-14.74,,-11.29,
1970-02-01 16:17:52,,,,,-15.16666667,,-11.09333333,
1970-02-01 16:17:53,,,,,-15.10166667,,-11.40833333,
1970-02-01 16:17:54,,,,,-14.76666667,,,
1970-02-01 16:17:55,,,,,-14.88,,-11.205,
1970-02-01 16:17:56,,,,,-14.80666667,,-11.61,
1970-02-01 16:17:57,,,,,-14.92,,-11.67,
1970-02-01 16:17:58,,,,,-15.03333333,,-11.405,
1970-02-01 16:17:59,,,,,-15.145,,-11.33666667,
1970-02-01 16:18:00,,,,,-15.355,,-11.56333333,
1970-02-01 16:18:01,,,,,-15.17333333,,-11.56333333,
1970-02-01 16:18:02,,,,,-15.375,,-11.815,
1970-02-01 16:18:03,,,,,-15.58333333,,-11.61,
1970-02-01 16:18:04,,,,,-15.21666667,,,
1970-02-01 16:18:05,,,,,-15.42,,-11.745,
1970-02-01 16:18:06,,,,,-15.89,,-11.79,
1970-02-01 16:18:07,,,,,-15.58333333,,-11.84,
1970-02-01 16:18:08,,,,,-15.39333333,,-11.75,
1970-02-01 16:18:09,,,,,-15.49,,,
1970-02-01 16:18:10,,,,,-15.62,,-11.59166667,
1970-02-01 16:18:11,,,,,-15.42,,-11.82,
1970-02-01 16:18:12,,,,,-15.425,,-11.685,
1970-02-01 16:18:13,,,,,-15.58,,-11.95,
1970-02-01 16:18:14,,,,,-15.62,,,
1970-02-01 16:18:15,,,,,-15.53,,-11.74666667,
1970-02-01 16:18:16,,,,,-15.4,,-11.48,
1970-02-01 16:18:17,,,,,-15.35,,-11.93,
1970-02-01 16:18:18,,,,,-15.35333333,,,
1970-02-01 16:18:19,,,,,-15.48666667,,-12.23,
1970-02-01 16:18:20,,,,,-15.285,,-12.02,
1970-02-01 16:18:21,,,,,-15.99,,-12.13166667,
1970-02-01 16:18:22,,,,,-16.07166667,,-12.09,
1970-02-01 16:18:23,,,,,-15.395,,-12.06833333,
1970-02-01 16:18:24,,,,,-15.56,,,
1970-02-01 16:18:25,,-5.995,,,-15.44333333,,-11.89,
1970-02-01 16:18:26,,,,,-15.5525,,-11.96,
1970-02-01 16:18:27,,-5.38,,,,,-12.02,
1970-02-01 16:18:28,,-5.79,,,,,-12.365,
1970-02-01 16:18:29,,,,,-15.555,,-12.02,
1970-02-01 16:18:30,,,,,-15.08,,,
1970-02-01 16:18:31,,,,,-15.55833333,,,
1970-02-01 16:18:32,,,,,-15.42,,-11.83,
1970-02-01 16:18:33,,,,,-15.485,,-12.225,
1970-02-01 16:18:34,,,,,-15.69,,-12.15666667,
1970-02-01 16:18:35,,,,,-15.62,,-12.16,
1970-02-01 16:18:36,,,,,-15.98333333,,-11.89166667,
1970-02-01 16:18:37,,,,,,,-12.11333333,
1970-02-01 16:18:38,,,,,,,-11.82,
1970-02-01 16:18:39,,,,,,,-12.09,
1970-02-01 16:18:40,,,,,-15.895,,-11.955,
1970-02-01 16:18:41,,,,,-15.96166667,,-11.755,
1970-02-01 16:18:42,,,,,-15.57666667,,-12.02333333,
1970-02-01 16:18:43,,,,,-15.60166667,,-11.685,
1970-02-01 16:18:44,,,,,-15.82666667,,-12.025,
1970-02-01 16:18:45,,,,,-15.78,,-11.80666667,
1970-02-01 16:18:46,,,,,-15.44333333,,-11.485,
1970-02-01 16:18:47,,,,,-15.415,,-11.22333333,
1970-02-01 16:18:48,,,,,-15.96,,-11.09,
1970-02-01 16:18:49,,,,,-15.625,,-11.29,
1970-02-01 16:18:50,,,,,-15.67333333,,-11.84833333,
1970-02-01 16:18:51,,,,,-15.6,,-11.63,
1970-02-01 16:18:52,,,,,-15.695,,-11.695,
1970-02-01 16:18:53,,,,,-15.58166667,,-12.03,
1970-02-01 16:18:54,,,,,-15.66666667,,-11.695,
1970-02-01 16:18:55,,,,,-15.84666667,,-11.89,
1970-02-01 16:18:56,,,,,-15.69,,-12.03,
1970-02-01 16:18:57,,,,,-15.55666667,,-12.16,
1970-02-01 16:18:58,,,,,-15.355,,-12.16,
1970-02-01 16:18:59,,,,,-15.965,,-12.545,
1970-02-01 16:19:00,,,,,-15.82666667,,-12.235,
1970-02-01 16:19:01,,,,,-15.75666667,,-12.65,
1970-02-01 16:19:02,,,,,-15.49,,-12.84,
1970-02-01 16:19:03,,,,,-15.56,,-12.9,
1970-02-01 16:19:04,,,,,-15.62666667,,-12.695,
1970-02-01 16:19:05,,,,,-15.08,,-13.14,
1970-02-01 16:19:06,,,,,-15.31,,-12.83666667,
1970-02-01 16:19:07,,,,,-15.39666667,,-12.765,
1970-02-01 16:19:08,,,,,-15.145,,-12.7,
1970-02-01 16:19:09,,,,,-15.49,,-12.79,
1970-02-01 16:19:10,,,,,-15.30666667,,-13.1,
1970-02-01 16:19:11,,,,,-15.56,,,-15.19
1970-02-01 16:19:12,,-5.38,,,-15.49,,,-14.8
1970-02-01 16:19:13,,-5.38,,,-15.49,,,
1970-02-01 16:19:14,,-5.79,,,-15.625,,-12.895,
1970-02-01 16:19:15,,,,,-15.2475,,,
1970-02-01 16:19:16,,,,,-15.51333333,,-13.095,
1970-02-01 16:19:17,,,,,-15.555,,-13.18333333,
1970-02-01 16:19:18,,,,,-15.89,,-13.05,
1970-02-01 16:19:19,,,,,-15.75833333,,-13.03,
1970-02-01 16:19:20,,,,,,,-13.025,
1970-02-01 16:19:21,,,,,,,-12.93333333,
1970-02-01 16:19:22,,,,,-15.58,,-13.16,
1970-02-01 16:19:23,,,,,-15.83,,-13.295,
1970-02-01 16:19:24,,,,,-15.355,,-12.62,
1970-02-01 16:19:25,,,,,,,-12.6225,
1970-02-01 16:19:26,,,,,,,,
1970-02-01 16:19:27,,,,,-15.75833333,,-12.87333333,
1970-02-01 16:19:28,,,,,-15.7575,,-12.76,
1970-02-01 16:19:29,,,,,-15.80166667,,,
1970-02-01 16:19:30,,,,,-15.76,,,
1970-02-01 16:19:31,,,,,-15.695,,,
1970-02-01 16:19:32,,,,,-15.4875,,-12.895,
1970-02-01 16:19:33,,,,,-15.625,,-12.825,
1970-02-01 16:19:34,,,,,,,,
1970-02-01 16:19:35,,,,,,,,
1970-02-01 16:19:36,,,,,,,,
1970-02-01 16:19:37,,-5.05,,,-16.05166667,,-12.47333333,
1970-02-01 16:19:38,,,,,-15.56,,-12.56,
1970-02-01 16:19:39,,,,,-16.095,,-12.96666667,
1970-02-01 16:19:40,,-4.713333333,,,-15.80666667,,-12.76,
1970-02-01 16:19:41,,,,,-15.76,,-12.82,
1970-02-01 16:19:42,,,,,-15.62333333,,,
1970-02-01 16:19:43,,,,,-16.095,,-12.425,
1970-02-01 16:19:44,,,,,-15.625,,-12.29,
1970-02-01 16:19:45,,,,,-15.53666667,,-12.16,
1970-02-01 16:19:46,,,,,-15.56,,-12.16,
1970-02-01 16:19:47,,,,,-15.44333333,,-11.755,
1970-02-01 16:19:48,,,,,,,-12.09,
1970-02-01 16:19:49,,-5.115,,,-15.21666667,,-12.085,
1970-02-01 16:19:50,,-5.611666667,,,-15.49,,-11.615,
1970-02-01 16:19:51,,,,,-15.35,,-11.89,
1970-02-01 16:19:52,,-5.255,,,-15.42,,-11.73,
1970-02-01 16:19:53,,,,,-15.30833333,,-11.555,
1970-02-01 16:19:54,,,,,-15.215,,-11.285,
1970-02-01 16:19:55,,-5.12,,,-14.94333333,,,
1970-02-01 16:19:56,,-5.613333333,,,-14.81,,-11.04666667,-14.35666667
1970-02-01 16:19:57,,-5.38,,,-14.87833333,,-10.69,-14.44333333
1970-02-01 16:19:58,,-5.65,,,-14.8,,-10.625,-14.205
1970-02-01 16:19:59,,-5.79,,,-14.405,,-10.66166667,-14.465
1970-02-01 16:20:00,,-5.92,,,-14.39666667,,-10.90666667,-13.98833333
1970-02-01 16:20:01,,-5.833333333,,,-14.535,,-10.55,-14.09666667
1970-02-01 16:20:02,,-5.855,,,-14.53666667,,-11.13166667,-14.075
1970-02-01 16:20:03,,,,,-14.4,,-11.09,-14.22666667
1970-02-01 16:20:04,,-5.653333333,,,-14.66666667,,-11.02,-14.09666667
1970-02-01 16:20:05,,-5.855,,,-14.39833333,,-10.82,-14.14
1970-02-01 16:20:06,,,,,-14.58,,-11.79666667,
1970-02-01 16:20:07,,,,,-14.44333333,,-11.555,
1970-02-01 16:20:08,,-6.525,,,-14.6,,-11.76,
1970-02-01 16:20:09,,,,,-14.33,,-11.59666667,
1970-02-01 16:20:10,,-5.92,,,-14.67,,-11.155,
1970-02-01 16:20:11,,,,,,,-11.43666667,-14.18333333
1970-02-01 16:20:12,,,,,,,-11.49,-13.55
1970-02-01 16:20:13,,-6.055,,,,,,-14.17
1970-02-01 16:20:14,,,,,,,-10.90333333,-14.5525
1970-02-01 16:20:15,,,,,,,,-14.24333333
1970-02-01 16:20:16,,-6.01,,,,,-11.355,
1970-02-01 16:20:17,,-5.99,,,,,-11.04,
1970-02-01 16:20:18,,,,,,,-10.82,-14.205
1970-02-01 16:20:19,,,-12.51333333,,,,-10.60666667,-13.945
1970-02-01 16:20:20,,-6.125,,,-14.53,,-10.99666667,
1970-02-01 16:20:21,,-5.99,,,-14.535,,-10.95,
1970-02-01 16:20:22,,-6.1,,,-13.54,,,
1970-02-01 16:20:23,,,,,-13.83416667,,,
1970-02-01 16:20:24,,-6.255,,,-13.65,,,
1970-02-01 16:20:25,,,,,,,-10.615,
1970-02-01 16:20:26,,-5.921666667,,,,,-10.275,-13.75
1970-02-01 16:20:27,,-5.718333333,,,,,-10.61666667,-13.685
1970-02-01 16:20:28,,-6.125,,,,,-10.05666667,-13.815
1970-02-01 16:20:29,,,-13,,,,-10.42,-14.14
1970-02-01 16:20:30,,,-12.50166667,,,,-10.42,-13.96666667
1970-02-01 16:20:31,,-6.236666667,,,,,-9.945,
1970-02-01 16:20:32,,-6.06,,,-13.32,,-10.42,
1970-02-01 16:20:33,,,,,-13.20166667,,,
1970-02-01 16:20:34,,,,,-13.115,,,
1970-02-01 16:20:35,,-6.143333333,,,-13.52,,,
1970-02-01 16:20:36,,-6.2875,,,-13.85,,-9.88,
1970-02-01 16:20:37,,,,,-13.77,,-9.743333333,
1970-02-01 16:20:38,,,,,-13.785,,,
1970-02-01 16:20:39,,-6.255,,,-13.86,,-9.745,-13.81
1970-02-01 16:20:40,,-6.01,,,-13.305,,-9.955,
1970-02-01 16:20:41,,,,,-13.07,,,
1970-02-01 16:20:42,,,,,-12.765,,,
1970-02-01 16:20:43,,-6.076666667,,,-12.77,,,
1970-02-01 16:20:44,,-6.056666667,,,-12.315,,,
1970-02-01 16:20:45,,-5.92,,,,,-9.5425,
1970-02-01 16:20:46,,-6.125,,,,,-9.205,
1970-02-01 16:20:47,,-6.19,,,-12.41333333,,-8.81,
1970-02-01 16:20:48,,-5.921666667,,,-12.79333333,,-9.3,
1970-02-01 16:20:49,,-6.32,,,-12.83666667,,-9.481666667,
1970-02-01 16:20:50,,-6.725,,,-13.18,,-9.61,
1970-02-01 16:20:51,,-6.725,,,,,-9.485,
1970-02-01 16:20:52,,-6.1,,,-12.835,,-9.12,
1970-02-01 16:20:53,,-6.06,,,-12.495,,-9.21,
1970-02-01 16:20:54,,-6.6,,,,,-9.69,
1970-02-01 16:20:55,,,,,,,-9.15,
1970-02-01 16:20:56,,-6.33,,,,,-9.61,
1970-02-01 16:20:57,,-5.94,,,,,,-12.96
1970-02-01 16:20:58,,-6.103333333,,,,,-9.346666667,-12.895
1970-02-01 16:20:59,,-5.941666667,,,,,-9.48,-13.09
1970-02-01 16:21:00,,-5.92,,,-12.57,,-9.486666667,-13.025
1970-02-01 16:21:01,,,,,-13.04,,,
1970-02-01 16:21:02,,-5.88,,,-13.18,,,-13.09
1970-02-01 16:21:03,,-5.65,,,-12.57,,-8.875,
1970-02-01 16:21:04,,-5.85,,,-12.835,,-9.298333333,
1970-02-01 16:21:05,,-6.101666667,,,,,-9.47,
1970-02-01 16:21:06,,-6.795,,,-12.495,,,
1970-02-01 16:21:07,,-6.618333333,,,-12.905,,,
1970-02-01 16:21:08,,-6.26,,,-12.77,,-9.075,
1970-02-01 16:21:09,,-6.86,,,-12.43,,,
1970-02-01 16:21:10,,-6.636666667,,,-12.77,,-9.41,
1970-02-01 16:21:11,,-5.855,,,-12.38833333,,-9.208333333,
1970-02-01 16:21:12,,-6.19,,,-12.00333333,,-9.036666667,
1970-02-01 16:21:13,,-6.056666667,,,-12.835,,-8.81,
1970-02-01 16:21:14,,-6.33,,,,,-8.88,
1970-02-01 16:21:15,,-6.235,,,,,-9.075,
1970-02-01 16:21:16,,-6.06,,,-12.565,,-9.21,
1970-02-01 16:21:17,,-6.215,,,,,-9.28,
1970-02-01 16:21:18,,-6.6,,,,,-9.055,
1970-02-01 16:21:19,,-6.056666667,,,,,-8.95,
1970-02-01 16:21:20,,-6.143333333,,,,,-8.92,
1970-02-01 16:21:21,,-6.12,,,,,-9.08,
1970-02-01 16:21:22,,-5.8925,,,,,,
1970-02-01 16:21:23,,-6.06,,,-12.45833333,,,
1970-02-01 16:21:24,,-6.125,,,-12.84,,-8.526666667,
1970-02-01 16:21:25,,-5.79,,,,,-8.68,
1970-02-01 16:21:26,,-6.01,,,,,,
1970-02-01 16:21:27,,-6.055,,,-12.63,,-8.3075,
1970-02-01 16:21:28,,-6.233333333,,,-12.705,,-8.35,
1970-02-01 16:21:29,,-6.595,,,-12.81333333,,-8.161666667,
1970-02-01 16:21:30,,-6.506666667,,,-12.91,,-8.14,
1970-02-01 16:21:31,,-6.73,,,-12.77333333,,-8.59,-12.18
1970-02-01 16:21:32,,-6.665,,,-12.61166667,,-8.37,
1970-02-01 16:21:33,,-6.261666667,,,-12.635,,-8.14,
1970-02-01 16:21:34,,-5.963333333,,,-12.635,,-8.323333333,
1970-02-01 16:21:35,,-6.59,,,-12.23,,-8.55,
1970-02-01 16:21:36,,-6.436666667,,,-12.36,,-8.31,
1970-02-01 16:21:37,,-6.795,,,-12.635,,-9.22,
1970-02-01 16:21:38,,-6.795,,,-12.61333333,,-8.883333333,
1970-02-01 16:21:39,,-6.995,,,,,-8.55,-12.17
1970-02-01 16:21:40,,,,,-12.58666667,,,
1970-02-01 16:21:41,,,,,,,,
1970-02-01 16:21:42,,,,,,,,
1970-02-01 16:21:43,,,,,-12.94,,,
1970-02-01 16:21:44,,,,,-12.97,,,
1970-02-01 16:21:45,,,,,-12.94666667,,,
1970-02-01 16:21:46,,,,,-13.11166667,,,
