Note that the water temp is 1 hour ahead of the tags time
AT	3/24/2023	16:22:39	,5s,	32.1	C	
AT	3/24/2023	16:22:44	,5s,	32.1	C	
AT	3/24/2023	16:22:49	,5s,	32.1	C	
AT	3/24/2023	16:22:54	,5s,	32.1	C	
AT	3/24/2023	16:22:59	,5s,	32.1	C	
AT	3/24/2023	16:23:04	,5s,	32.1	C	
AT	3/24/2023	16:23:09	,5s,	32.1	C	
AT	3/24/2023	16:23:14	,5s,	32.2	C	
AT	3/24/2023	16:23:19	,5s,	32.2	C	
AT	3/24/2023	16:23:24	,5s,	32.2	C	
AT	3/24/2023	16:23:29	,5s,	32.2	C	
AT	3/24/2023	16:23:34	,5s,	32.2	C	
AT	3/24/2023	16:23:39	,5s,	32.2	C	
AT	3/24/2023	16:23:44	,5s,	32.2	C	
AT	3/24/2023	16:23:49	,5s,	32.2	C	
AT	3/24/2023	16:23:54	,5s,	32.2	C	
AT	3/24/2023	16:23:59	,5s,	32.2	C	
AT	3/24/2023	16:24:04	,5s,	32.2	C	
AT	3/24/2023	16:24:09	,5s,	32.2	C	
AT	3/24/2023	16:24:14	,5s,	32.2	C	
AT	3/24/2023	16:24:19	,5s,	32.2	C	
AT	3/24/2023	16:24:24	,5s,	32.2	C	
AT	3/24/2023	16:24:29	,5s,	32.2	C	
AT	3/24/2023	16:24:34	,5s,	32.2	C	
AT	3/24/2023	16:24:39	,5s,	32.2	C	
AT	3/24/2023	16:24:44	,5s,	32.2	C	
AT	3/24/2023	16:24:49	,5s,	32.2	C	
AT	3/24/2023	16:24:54	,5s,	32.3	C	
AT	3/24/2023	16:24:59	,5s,	32.3	C	
AT	3/24/2023	16:25:04	,5s,	32.3	C	
AT	3/24/2023	16:25:09	,5s,	32.3	C	
AT	3/24/2023	16:25:14	,5s,	32.3	C	
AT	3/24/2023	16:25:19	,5s,	32.3	C	
AT	3/24/2023	16:25:24	,5s,	32.3	C	
AT	3/24/2023	16:25:29	,5s,	32.3	C	
AT	3/24/2023	16:25:34	,5s,	32.3	C	
AT	3/24/2023	16:25:39	,5s,	32.3	C	
AT	3/24/2023	16:25:44	,5s,	32.3	C	
