  2023-04-24 12:55:00,5s,44.8   C
  2023-04-24 12:55:05,5s,44.8   C
  2023-04-24 12:55:10,5s,44.8   C
  2023-04-24 12:55:15,5s,44.8   C
  2023-04-24 12:55:20,5s,44.8   C
  2023-04-24 12:55:25,5s,44.8   C
  2023-04-24 12:55:30,5s,44.8   C
  2023-04-24 12:55:35,5s,44.8   C
  2023-04-24 12:55:40,5s,44.8   C
  2023-04-24 12:55:45,5s,44.8   C
  2023-04-24 12:55:50,5s,44.8   C
  2023-04-24 12:55:55,5s,44.8   C
  2023-04-24 12:56:00,5s,44.8   C
  2023-04-24 12:56:05,5s,44.8   C
  2023-04-24 12:56:10,5s,44.8   C
  2023-04-24 12:56:15,5s,44.8   C
  2023-04-24 12:56:20,5s,44.8   C
  2023-04-24 12:56:25,5s,44.7   C
  2023-04-24 12:56:30,5s,44.7   C
  2023-04-24 12:56:35,5s,44.7   C
  2023-04-24 12:56:40,5s,44.7   C
  2023-04-24 12:56:45,5s,44.7   C
  2023-04-24 12:56:50,5s,44.7   C
  2023-04-24 12:56:55,5s,44.7   C
  2023-04-24 12:57:00,5s,44.7   C
  2023-04-24 12:57:05,5s,44.7   C
  2023-04-24 12:57:10,5s,44.7   C
  2023-04-24 12:57:15,5s,44.7   C
  2023-04-24 12:57:20,5s,44.7   C
  2023-04-24 12:57:25,5s,44.7   C
